date,entity_id,primary_metric,secondary_metric,value_pool,quality_score,risk_score
2026-01-02,MAR011,44.3,72.1,128598,72.2,50.2
2026-01-02,MAR012,59.8,66.7,133549,66.8,37.1
2026-01-02,MAR013,76.5,43.4,21714,92.4,43.6
2026-01-02,MAR014,85.7,46.3,15491,90.1,92.6
2026-01-02,MAR015,90.7,22.7,71744,63.1,90.7
2026-01-02,MAR016,46.4,73.9,54886,83.9,92.3
2026-01-02,MAR017,44.2,26.3,25783,73.1,73.2
2026-01-02,MAR018,69.6,74.8,178240,74.7,12.4
2026-01-02,MAR019,84.8,69.9,63791,62.3,66.7
2026-01-02,MAR020,84.0,22.1,120323,83.4,61.1
2026-01-02,MAR021,49.8,75.7,26455,75.9,51.9
2026-01-02,MAR022,88.1,59.3,73209,67.0,31.0
2026-01-02,MAR023,66.6,77.5,110539,77.7,50.7
2026-01-02,MAR024,95.7,68.6,30621,79.7,62.5
2026-01-02,MAR025,89.7,41.5,92095,73.5,46.4
2026-01-02,MAR026,79.9,32.5,16342,76.4,66.6
2026-01-02,MAR027,54.8,32.8,74112,67.9,8.3
2026-01-02,MAR028,45.4,40.3,181071,87.9,39.2
2026-01-02,MAR029,67.1,44.3,134180,64.8,51.2
2026-01-02,MAR030,61.1,31.2,29928,92.2,86.9
2026-01-02,MAR031,67.8,31.8,102972,66.2,23.0
2026-01-02,MAR032,87.9,33.7,89146,83.3,75.7
2026-01-02,MAR033,46.8,66.4,169949,83.4,51.3
2026-01-02,MAR034,55.2,63.0,109144,87.9,71.1
2026-01-02,MAR035,83.9,57.1,69538,85.7,51.3
2026-01-02,MAR036,57.2,42.8,160001,84.1,41.9
2026-01-03,MAR001,66.2,45.5,115057,64.0,35.9
2026-01-03,MAR002,93.9,56.4,15023,96.9,71.7
2026-01-03,MAR003,78.8,80.9,33476,72.0,35.6
2026-01-03,MAR004,76.0,19.8,94444,96.5,70.2
2026-01-03,MAR005,47.8,54.3,48013,77.1,31.4
2026-01-03,MAR006,59.5,20.0,73775,98.5,45.8
2026-01-03,MAR007,61.4,53.1,130516,68.1,22.7
2026-01-03,MAR008,42.8,72.7,113783,72.8,48.0
2026-01-03,MAR009,82.1,36.8,101952,86.0,66.6
2026-01-03,MAR010,62.8,55.5,111366,97.1,15.1
2026-01-03,MAR011,45.8,77.0,164471,62.4,41.4
2026-01-03,MAR012,91.6,57.1,46567,84.3,23.6
2026-01-03,MAR013,58.2,36.4,101107,86.6,8.3
2026-01-03,MAR014,72.1,19.8,110072,77.1,9.1
2026-01-03,MAR015,80.7,34.3,141909,72.9,30.6
2026-01-03,MAR016,94.7,82.5,161627,65.1,90.3
2026-01-03,MAR017,80.0,24.0,21150,62.2,85.4
2026-01-03,MAR018,87.5,34.4,173914,87.5,48.9
2026-01-03,MAR019,74.0,51.8,103545,69.4,45.9
2026-01-03,MAR020,48.8,36.1,166438,86.0,59.0
2026-01-03,MAR021,46.2,30.7,16750,77.2,17.1
2026-01-03,MAR022,59.8,83.6,183695,84.0,14.6
2026-01-03,MAR023,75.7,48.0,33815,81.2,46.3
2026-01-03,MAR024,67.0,72.1,163606,89.1,20.0
2026-01-03,MAR025,90.0,54.8,87926,71.1,14.9
2026-01-03,MAR026,77.9,66.8,117745,94.6,38.5
2026-01-03,MAR027,44.0,49.8,126291,74.3,47.4
2026-01-03,MAR028,80.6,71.0,76102,98.5,82.5
2026-01-03,MAR029,55.3,20.9,52152,65.9,69.1
2026-01-03,MAR030,53.6,31.0,45091,99.0,22.0
2026-01-03,MAR031,72.4,77.0,79615,76.8,73.0
2026-01-03,MAR032,54.9,50.0,143239,78.1,93.4
2026-01-03,MAR033,76.4,18.1,168565,69.4,57.4
2026-01-03,MAR034,83.1,66.5,125954,93.4,79.2
2026-01-03,MAR035,72.0,65.2,174785,78.5,46.0
2026-01-03,MAR036,50.4,24.8,5629,62.6,72.1
2026-01-04,MAR001,68.1,71.9,58463,75.3,55.4
2026-01-04,MAR002,57.5,22.3,84308,82.8,30.7
2026-01-04,MAR003,88.5,44.0,152089,91.6,39.0
2026-01-04,MAR004,52.0,80.7,171909,85.3,59.1
2026-01-04,MAR005,51.0,41.8,24031,87.5,73.7
2026-01-04,MAR006,73.7,75.1,44584,84.2,52.8
2026-01-04,MAR007,47.7,81.8,12521,66.7,37.3
2026-01-04,MAR008,66.2,46.4,179464,65.3,70.0
2026-01-04,MAR009,57.4,52.4,119470,71.8,20.9
2026-01-04,MAR010,74.5,30.9,90459,86.6,47.0
2026-01-04,MAR011,79.6,52.2,135967,67.3,20.5
2026-01-04,MAR012,94.5,22.9,81548,84.7,13.5
2026-01-04,MAR013,91.3,36.9,68891,76.2,21.4
2026-01-04,MAR014,69.7,75.6,163021,69.0,48.5
2026-01-04,MAR015,73.9,83.8,169396,83.0,75.8
2026-01-04,MAR016,56.7,71.2,31030,90.2,52.1
2026-01-04,MAR017,55.9,23.0,56734,71.9,35.7
2026-01-04,MAR018,79.9,30.5,129437,77.8,57.0
2026-01-04,MAR019,44.5,67.5,31343,90.0,16.3
2026-01-04,MAR020,96.7,80.6,104758,97.0,14.5
2026-01-04,MAR021,91.6,36.8,80679,70.1,76.2
2026-01-04,MAR022,43.8,57.6,82230,77.4,16.3
2026-01-04,MAR023,96.6,37.9,12737,87.2,64.1
2026-01-04,MAR024,64.6,68.7,176777,94.9,17.3
2026-01-04,MAR025,72.9,33.0,182796,85.3,93.0
2026-01-04,MAR026,54.8,37.5,59078,73.2,90.4
2026-01-04,MAR027,64.5,35.4,114328,72.2,52.6
2026-01-04,MAR028,59.5,53.9,60790,88.4,87.5
2026-01-04,MAR029,43.9,80.1,73323,75.8,91.9
2026-01-04,MAR030,57.0,69.6,67646,92.7,26.5
2026-01-04,MAR031,94.7,44.6,89192,72.5,41.6
2026-01-04,MAR032,57.8,47.1,4888,80.8,39.6
2026-01-04,MAR033,85.1,54.6,4812,77.9,33.9
2026-01-04,MAR034,79.9,75.0,63374,98.2,31.9
2026-01-04,MAR035,45.3,33.7,55760,66.0,11.6
2026-01-04,MAR036,83.7,64.0,18568,82.4,22.6
2026-01-05,MAR001,52.5,30.0,37011,92.0,32.9
2026-01-05,MAR002,54.5,62.0,123511,63.2,19.9
2026-01-05,MAR003,88.9,64.4,127054,74.6,28.0
2026-01-05,MAR004,58.4,77.7,38626,82.1,24.2
2026-01-05,MAR005,45.9,52.2,8256,66.9,15.5
2026-01-05,MAR006,91.5,58.1,7339,84.2,39.8
2026-01-05,MAR007,76.8,67.2,112362,97.0,47.1
2026-01-05,MAR008,72.8,42.9,55170,81.3,79.0
2026-01-05,MAR009,81.7,59.2,10114,76.1,90.4
2026-01-05,MAR010,65.3,46.3,86265,73.7,78.2
2026-01-05,MAR011,81.0,77.4,27050,72.0,21.7
2026-01-05,MAR012,75.9,76.7,97537,74.3,28.3
2026-01-05,MAR013,83.3,56.4,108663,89.2,59.6
2026-01-05,MAR014,96.3,64.0,177323,73.3,24.6
2026-01-05,MAR015,96.8,31.1,176747,75.6,38.3
2026-01-05,MAR016,95.8,37.4,25750,91.1,18.6
2026-01-05,MAR017,61.8,82.2,116754,80.1,50.7
2026-01-05,MAR018,62.8,45.5,4182,84.1,12.7
2026-01-05,MAR019,41.7,81.8,177573,73.7,68.9
2026-01-05,MAR020,71.4,69.5,34904,96.9,28.0
2026-01-05,MAR021,88.1,44.2,84224,78.6,57.6
2026-01-05,MAR022,48.6,60.0,109175,64.7,77.9
2026-01-05,MAR023,57.9,41.6,167081,80.0,58.1
2026-01-05,MAR024,96.4,70.9,77718,65.1,79.7
2026-01-05,MAR025,71.9,49.4,20425,73.9,66.7
2026-01-05,MAR026,57.3,30.6,70465,86.8,75.7
2026-01-05,MAR027,57.1,63.5,178362,98.2,57.6
2026-01-05,MAR028,69.3,78.9,120244,74.3,77.8
2026-01-05,MAR029,61.7,20.6,157228,98.2,61.8
2026-01-05,MAR030,72.3,82.6,84258,94.4,47.6
2026-01-05,MAR031,83.8,78.0,107587,86.2,52.8
2026-01-05,MAR032,92.3,25.7,77164,63.3,21.1
2026-01-05,MAR033,82.6,48.4,175264,85.6,80.4
2026-01-05,MAR034,77.3,44.1,109778,90.6,43.9
2026-01-05,MAR035,66.0,69.4,3038,80.6,12.6
2026-01-05,MAR036,71.9,35.1,150865,72.6,88.4
2026-01-06,MAR001,82.5,39.6,75565,73.9,86.1
2026-01-06,MAR002,59.9,73.5,163711,67.6,64.2
2026-01-06,MAR003,43.9,57.2,83102,71.1,20.5
2026-01-06,MAR004,62.7,74.5,145936,71.4,20.3
2026-01-06,MAR005,60.3,78.6,111772,66.7,46.0
2026-01-06,MAR006,41.7,45.8,83840,79.0,26.4
2026-01-06,MAR007,43.1,52.6,119682,78.4,29.5
2026-01-06,MAR008,63.8,35.2,40463,69.2,82.7
2026-01-06,MAR009,61.6,29.8,175064,68.5,20.3
2026-01-06,MAR010,72.9,33.5,58567,83.8,40.0
2026-01-06,MAR011,87.4,77.6,67688,80.3,88.3
2026-01-06,MAR012,40.4,76.2,110966,72.1,72.7
2026-01-06,MAR013,87.7,27.9,168981,73.6,8.1
2026-01-06,MAR014,90.0,77.5,150461,91.4,75.0
2026-01-06,MAR015,56.5,20.2,19876,72.4,21.3
2026-01-06,MAR016,48.0,30.1,52774,85.4,70.4
2026-01-06,MAR017,87.0,21.4,25891,94.1,87.3
2026-01-06,MAR018,61.7,31.6,18913,70.3,34.9
2026-01-06,MAR019,83.4,41.0,176889,76.5,56.6
2026-01-06,MAR020,63.8,48.0,64249,72.2,40.8
2026-01-06,MAR021,47.2,49.9,77878,64.1,34.5
2026-01-06,MAR022,62.5,18.5,92836,93.7,56.8
2026-01-06,MAR023,87.2,19.0,102577,65.9,49.7
2026-01-06,MAR024,57.1,59.9,130680,89.6,57.0
2026-01-06,MAR025,44.0,46.6,158997,94.5,36.8
2026-01-06,MAR026,45.6,70.5,177307,93.2,23.8
2026-01-06,MAR027,75.2,36.0,61237,86.0,45.5
2026-01-06,MAR028,47.4,64.9,18263,85.8,9.5
2026-01-06,MAR029,63.0,21.3,75275,82.8,90.4
2026-01-06,MAR030,65.9,54.6,134276,82.0,49.2
2026-01-06,MAR031,65.9,27.1,134456,75.0,39.9
2026-01-06,MAR032,82.4,47.2,152756,79.2,15.0
2026-01-06,MAR033,52.1,44.2,94208,95.2,86.1
2026-01-06,MAR034,67.4,70.6,178439,88.3,15.0
2026-01-06,MAR035,42.0,34.0,5810,88.8,93.9
2026-01-06,MAR036,83.8,47.1,122454,74.1,88.3
2026-01-07,MAR001,48.0,58.7,151326,62.5,24.7
2026-01-07,MAR002,74.2,79.7,24004,88.1,51.9
2026-01-07,MAR003,69.4,80.3,149077,84.7,80.0
2026-01-07,MAR004,92.8,74.4,18071,81.2,75.4
2026-01-07,MAR005,64.0,32.9,181175,79.6,82.2
2026-01-07,MAR006,95.6,41.2,11049,84.1,87.3
2026-01-07,MAR007,46.9,83.2,71842,95.7,84.8
2026-01-07,MAR008,93.0,30.5,158356,62.3,89.4
2026-01-07,MAR009,68.2,50.4,178700,88.7,13.9
2026-01-07,MAR010,45.9,74.0,57992,83.7,47.8
2026-01-07,MAR011,51.7,39.7,120934,81.1,16.6
2026-01-07,MAR012,84.9,20.0,108844,71.8,80.2
2026-01-07,MAR013,53.0,23.8,108366,69.9,65.7
2026-01-07,MAR014,43.0,39.4,26887,66.6,88.1
2026-01-07,MAR015,90.3,78.9,28380,80.1,86.2
2026-01-07,MAR016,74.3,61.5,145371,65.5,28.9
2026-01-07,MAR017,96.4,50.1,7402,93.7,86.7
2026-01-07,MAR018,45.0,74.2,4449,83.4,69.9
2026-01-07,MAR019,75.7,56.4,63127,85.6,66.6
2026-01-07,MAR020,51.2,75.0,115743,74.1,42.1
2026-01-07,MAR021,46.7,70.0,125714,81.2,88.6
2026-01-07,MAR022,75.4,52.5,146731,77.9,25.7
2026-01-07,MAR023,66.6,31.7,73991,96.6,72.7
2026-01-07,MAR024,47.8,46.6,41995,81.1,73.2
2026-01-07,MAR025,69.5,80.1,74841,89.5,18.8
2026-01-07,MAR026,79.9,65.7,147560,72.0,15.5
2026-01-07,MAR027,79.7,83.2,182303,81.2,36.7
2026-01-07,MAR028,95.4,25.1,73034,64.2,51.9
2026-01-07,MAR029,64.9,55.3,34509,96.7,58.5
2026-01-07,MAR030,67.1,64.6,85447,66.7,36.1
2026-01-07,MAR031,51.7,43.5,150119,69.3,61.6
2026-01-07,MAR032,85.5,18.7,8093,74.4,19.2
2026-01-07,MAR033,77.3,71.3,149552,88.1,29.8
2026-01-07,MAR034,60.6,59.6,52678,93.3,67.3
2026-01-07,MAR035,88.2,83.7,174834,87.7,74.5
2026-01-07,MAR036,65.2,71.5,122789,91.8,61.3
2026-01-08,MAR001,75.3,81.9,158149,63.2,39.9
2026-01-08,MAR002,87.5,45.7,46508,84.2,12.2
2026-01-08,MAR003,67.0,56.8,44495,63.4,60.4
2026-01-08,MAR004,89.2,27.7,129028,68.2,25.6
2026-01-08,MAR005,56.6,71.4,55765,80.5,43.8
2026-01-08,MAR006,44.2,26.1,182560,89.9,88.7
2026-01-08,MAR007,70.7,80.4,45848,93.2,27.8
2026-01-08,MAR008,73.7,22.7,107332,98.5,58.8
2026-01-08,MAR009,80.7,70.1,80128,92.4,66.0
2026-01-08,MAR010,92.2,59.8,53952,84.1,11.2
2026-01-08,MAR011,61.4,36.7,101394,77.7,84.7
2026-01-08,MAR012,56.4,52.3,151235,77.8,17.2
2026-01-08,MAR013,72.4,60.6,180427,71.9,9.7
2026-01-08,MAR014,84.9,79.2,135855,89.0,55.3
2026-01-08,MAR015,74.1,41.9,69517,96.8,77.6
2026-01-08,MAR016,82.7,24.7,89140,98.6,34.8
2026-01-08,MAR017,53.3,21.2,95686,92.0,63.8
2026-01-08,MAR018,74.5,31.3,120201,66.7,66.4
2026-01-08,MAR019,52.3,57.9,157142,62.3,73.6
2026-01-08,MAR020,93.2,63.6,145250,75.7,83.8
2026-01-08,MAR021,47.1,35.7,113872,65.7,75.8
2026-01-08,MAR022,87.5,55.0,103048,65.4,63.2
2026-01-08,MAR023,60.5,71.0,73788,81.5,65.3
2026-01-08,MAR024,88.5,58.1,149401,94.2,83.1
2026-01-08,MAR025,57.6,22.0,64305,82.2,63.7
2026-01-08,MAR026,48.4,26.4,150524,87.6,89.7
2026-01-08,MAR027,86.0,33.6,181676,85.4,47.3
2026-01-08,MAR028,60.7,44.2,80986,97.2,66.8
2026-01-08,MAR029,78.3,32.9,4138,66.9,17.9
2026-01-08,MAR030,63.7,67.5,43845,75.9,83.4
2026-01-08,MAR031,75.0,36.6,64762,98.9,93.2
2026-01-08,MAR032,55.0,49.2,14808,94.3,32.2
2026-01-08,MAR033,49.3,54.2,59851,90.0,92.6
2026-01-08,MAR034,93.5,60.5,133748,92.5,37.9
2026-01-08,MAR035,73.1,74.5,61347,96.5,75.8
2026-01-08,MAR036,50.6,27.2,147256,80.8,54.6
2026-01-09,MAR001,89.2,21.8,44942,69.6,69.3
2026-01-09,MAR002,49.8,62.6,66813,72.4,66.3
2026-01-09,MAR003,61.5,33.8,175532,98.3,77.5
2026-01-09,MAR004,49.7,68.4,161417,90.3,73.5
2026-01-09,MAR005,91.3,72.7,70370,63.8,92.8
2026-01-09,MAR006,60.3,25.1,69627,95.8,84.0
2026-01-09,MAR007,69.0,27.8,171784,98.2,60.6
2026-01-09,MAR008,96.1,24.5,166755,70.7,66.7
2026-01-09,MAR009,67.7,68.1,112499,65.7,59.0
2026-01-09,MAR010,84.9,18.9,179269,95.7,51.4
2026-01-09,MAR011,67.4,24.0,122664,90.2,58.5
2026-01-09,MAR012,69.2,20.9,181943,97.9,60.0
2026-01-09,MAR013,73.3,21.2,29936,68.4,41.1
2026-01-09,MAR014,77.6,64.2,182452,76.3,20.4
2026-01-09,MAR015,87.9,42.9,175998,98.8,15.7
2026-01-09,MAR016,84.8,40.8,121684,80.4,43.3
2026-01-09,MAR017,94.9,38.1,100790,74.1,37.4
2026-01-09,MAR018,79.0,70.9,140220,74.5,24.3
2026-01-09,MAR019,94.1,39.5,2329,91.3,65.5
2026-01-09,MAR020,68.8,18.1,95716,81.6,58.3
2026-01-09,MAR021,78.0,51.2,182544,92.8,93.5
2026-01-09,MAR022,94.5,80.6,138518,68.0,42.6
2026-01-09,MAR023,77.2,52.2,78140,66.8,73.8
2026-01-09,MAR024,46.0,43.6,141227,96.4,55.8
2026-01-09,MAR025,49.5,33.9,39285,79.9,70.2
2026-01-09,MAR026,83.0,25.3,149151,80.4,37.1
2026-01-09,MAR027,52.5,29.4,44485,70.1,50.9
2026-01-09,MAR028,80.3,43.5,21280,94.4,88.6
2026-01-09,MAR029,79.6,83.7,129257,65.0,69.7
2026-01-09,MAR030,52.8,21.8,15435,78.3,77.3
2026-01-09,MAR031,51.9,81.2,52110,73.0,48.1
2026-01-09,MAR032,71.0,18.3,134074,75.4,50.2
2026-01-09,MAR033,71.2,39.9,176311,67.9,57.8
2026-01-09,MAR034,50.0,52.9,172264,75.1,76.5
2026-01-09,MAR035,48.2,73.1,57913,81.9,66.1
2026-01-09,MAR036,77.4,35.6,43644,76.6,85.6
2026-01-10,MAR001,59.9,35.9,39397,71.9,82.2
2026-01-10,MAR002,62.9,21.1,92094,91.8,61.4
2026-01-10,MAR003,47.6,67.6,144215,64.7,8.1
2026-01-10,MAR004,95.2,44.8,165206,82.7,67.5
2026-01-10,MAR005,72.6,35.9,112074,77.8,12.8
2026-01-10,MAR006,55.8,48.9,104568,77.4,22.6
2026-01-10,MAR007,87.6,35.9,31698,71.2,78.2
2026-01-10,MAR008,43.6,56.7,92987,92.9,79.0
2026-01-10,MAR009,85.0,52.0,178596,82.0,73.9
2026-01-10,MAR010,70.6,64.9,8882,84.7,53.9
2026-01-10,MAR011,62.8,47.6,33075,86.6,66.4
2026-01-10,MAR012,52.7,64.9,111313,90.7,83.9
2026-01-10,MAR013,66.9,48.8,95731,94.4,19.6
2026-01-10,MAR014,67.0,35.4,35017,82.4,43.5
2026-01-10,MAR015,56.9,54.8,61160,84.6,27.4
2026-01-10,MAR016,72.9,21.2,18005,80.7,79.1
2026-01-10,MAR017,57.5,77.7,36089,96.2,71.2
2026-01-10,MAR018,97.0,43.2,46143,89.3,10.2
2026-01-10,MAR019,47.5,49.3,129183,96.4,63.3
2026-01-10,MAR020,64.6,65.7,60473,65.7,70.7
2026-01-10,MAR021,58.2,75.1,89705,70.1,49.3
2026-01-10,MAR022,54.6,25.3,65102,66.0,49.5
2026-01-10,MAR023,90.6,70.9,147839,78.6,41.2
2026-01-10,MAR024,46.0,37.9,37119,72.9,9.9
2026-01-10,MAR025,57.6,33.1,165657,97.2,33.5
2026-01-10,MAR026,83.3,52.1,124096,83.7,76.9
2026-01-10,MAR027,51.6,23.1,166910,79.3,8.6
2026-01-10,MAR028,88.5,19.9,173682,85.8,16.2
2026-01-10,MAR029,62.1,75.0,82061,78.7,59.0
2026-01-10,MAR030,54.2,70.1,47284,75.3,12.2
2026-01-10,MAR031,73.1,58.7,56730,62.5,29.8
2026-01-10,MAR032,79.7,47.2,101917,80.6,36.0
2026-01-10,MAR033,73.4,55.9,145027,93.9,73.8
2026-01-10,MAR034,81.1,23.3,4996,78.6,32.4
2026-01-10,MAR035,78.5,73.6,52166,90.5,78.2
2026-01-10,MAR036,55.8,45.0,8227,81.3,82.9
2026-01-11,MAR001,88.7,35.5,181322,84.0,32.7
2026-01-11,MAR002,58.9,32.8,159290,71.3,31.4
2026-01-11,MAR003,42.9,29.1,146759,96.5,40.0
2026-01-11,MAR004,96.4,72.8,4866,79.7,76.3
2026-01-11,MAR005,92.3,22.1,164912,75.7,18.1
2026-01-11,MAR006,47.2,68.1,147948,68.1,22.7
2026-01-11,MAR007,41.7,68.2,34506,77.9,77.8
2026-01-11,MAR008,42.1,54.4,50914,86.1,38.5
2026-01-11,MAR009,85.4,38.4,127341,97.8,48.4
2026-01-11,MAR010,86.5,73.2,115845,79.4,62.7
2026-01-11,MAR011,72.0,69.0,60125,68.8,76.2
2026-01-11,MAR012,52.6,32.1,48055,65.0,54.9
2026-01-11,MAR013,95.7,61.8,18912,97.7,23.8
2026-01-11,MAR014,41.0,82.2,101974,64.9,12.7
2026-01-11,MAR015,51.9,74.8,20488,77.5,9.0
2026-01-11,MAR016,69.6,24.2,148344,75.7,25.0
2026-01-11,MAR017,69.0,67.7,50225,64.3,28.3
2026-01-11,MAR018,79.7,65.7,132270,92.2,81.5
2026-01-11,MAR019,78.4,22.6,33672,68.0,78.4
2026-01-11,MAR020,85.9,29.3,74603,96.8,28.5
2026-01-11,MAR021,71.5,22.0,74253,92.5,20.5
2026-01-11,MAR022,83.1,64.9,116524,74.5,16.8
2026-01-11,MAR023,67.9,45.3,43482,78.0,16.7
2026-01-11,MAR024,56.1,81.4,147038,93.2,87.1
2026-01-11,MAR025,47.3,20.1,95696,96.6,32.1
2026-01-11,MAR026,94.3,60.1,159111,95.1,79.4
2026-01-11,MAR027,83.5,67.0,69133,91.5,54.4
2026-01-11,MAR028,66.0,74.6,160305,82.1,17.7
2026-01-11,MAR029,44.7,56.4,9789,70.8,38.6
2026-01-11,MAR030,75.6,28.9,107040,79.8,77.0
2026-01-11,MAR031,48.2,63.4,57926,72.2,63.4
2026-01-11,MAR032,81.0,19.8,178619,73.7,91.9
2026-01-11,MAR033,72.4,48.6,16123,69.6,60.8
2026-01-11,MAR034,92.3,70.8,135837,66.6,66.5
2026-01-11,MAR035,59.9,71.8,76604,89.3,26.1
2026-01-11,MAR036,91.0,23.3,34340,66.7,59.0
2026-01-12,MAR001,68.3,31.1,84442,85.2,47.9
2026-01-12,MAR002,66.3,30.9,5975,74.8,74.1
2026-01-12,MAR003,93.7,35.8,157233,74.5,15.9
2026-01-12,MAR004,56.5,23.9,40431,67.9,41.9
2026-01-12,MAR005,84.7,52.7,9581,83.8,59.6
2026-01-12,MAR006,80.6,50.6,164371,63.5,79.1
2026-01-12,MAR007,53.3,51.5,75281,83.9,43.3
2026-01-12,MAR008,46.2,61.9,160214,75.9,47.0
2026-01-12,MAR009,61.4,55.9,172900,66.4,81.3
2026-01-12,MAR010,62.0,57.1,33649,72.9,60.6
2026-01-12,MAR011,64.6,80.9,116153,66.4,61.3
2026-01-12,MAR012,57.3,27.6,53222,88.9,91.8
2026-01-12,MAR013,58.5,31.0,58981,62.1,33.7
2026-01-12,MAR014,82.0,51.1,52887,96.2,20.4
2026-01-12,MAR015,66.4,60.3,85044,70.6,11.4
2026-01-12,MAR016,49.6,27.7,80172,97.0,55.4
2026-01-12,MAR017,64.4,30.7,49360,87.1,41.6
2026-01-12,MAR018,72.3,28.2,156170,89.2,82.6
2026-01-12,MAR019,43.9,30.0,89578,91.8,74.1
2026-01-12,MAR020,56.0,83.5,98267,63.0,11.5
2026-01-12,MAR021,52.3,41.2,152834,70.3,18.7
2026-01-12,MAR022,53.2,40.0,61843,89.9,23.0
2026-01-12,MAR023,45.5,59.5,75286,68.2,17.5
2026-01-12,MAR024,74.9,69.5,68639,91.5,17.2
2026-01-12,MAR025,55.1,53.2,3328,91.8,51.2
2026-01-12,MAR026,43.4,56.7,12795,98.6,93.6
2026-01-12,MAR027,46.9,22.4,86198,96.5,85.2
2026-01-12,MAR028,89.4,26.7,131545,70.1,74.6
2026-01-12,MAR029,48.5,33.2,105272,67.0,78.5
2026-01-12,MAR030,90.9,36.7,104273,78.4,42.6
2026-01-12,MAR031,84.2,18.8,154197,98.3,39.4
2026-01-12,MAR032,63.0,73.7,49129,74.1,57.1
2026-01-12,MAR033,68.5,39.0,138658,91.4,54.1
2026-01-12,MAR034,80.7,31.3,45545,77.7,45.2
2026-01-12,MAR035,64.3,80.6,49012,65.2,47.0
2026-01-12,MAR036,57.5,83.8,159767,95.4,15.6
2026-01-13,MAR001,95.9,81.1,74523,80.2,71.2
2026-01-13,MAR002,71.6,36.6,148324,77.1,58.6
2026-01-13,MAR003,47.2,55.1,82500,92.0,67.6
2026-01-13,MAR004,64.4,35.9,171395,74.3,10.6
2026-01-13,MAR005,49.0,71.9,4652,82.6,47.6
2026-01-13,MAR006,47.4,47.0,167067,97.0,69.2
2026-01-13,MAR007,92.6,53.4,176287,87.8,12.2
2026-01-13,MAR008,68.0,49.6,44652,70.6,15.2
2026-01-13,MAR009,71.4,26.6,131025,73.0,44.6
2026-01-13,MAR010,93.0,56.0,173249,78.6,23.4
2026-01-13,MAR011,95.0,80.5,126829,95.9,40.1
2026-01-13,MAR012,72.7,57.0,117628,90.8,24.5
2026-01-13,MAR013,62.2,32.3,24805,62.2,82.4
2026-01-13,MAR014,79.0,30.7,180351,90.4,63.6
2026-01-13,MAR015,41.1,58.4,17358,93.6,38.8
2026-01-13,MAR016,71.8,69.1,51452,93.2,12.5
2026-01-13,MAR017,85.9,49.7,157601,88.3,56.1
